Date,Open,High,Low,Settle,Volume
03/08/2010,6295.5,6318,6270.5,6304,96147
04/08/2010,6289,6376.5,6267.5,6342.5,121221
05/08/2010,6348,6387.5,6324,6342,101154
06/08/2010,6361,6391.5,6247.5,6266,144394
09/08/2010,6329.5,6374,6320.5,6354.5,70317
10/08/2010,6340,6342,6250.5,6283,118928
11/08/2010,6277,6277,6144,6164.5,136604
12/08/2010,6134.5,6178,6100.5,6142,133718
13/08/2010,6160,6178.5,6071,6113.5,128942
16/08/2010,6127,6159,6063.5,6107,110517
17/08/2010,6143,6219.5,6125.5,6210,123999
18/08/2010,6175.5,6220,6157,6193.5,124706
19/08/2010,6200.5,6233.5,6053.5,6083.5,206317
20/08/2010,6073,6100,5990,6011.5,138828
23/08/2010,6020,6057,5996.5,6006.5,107625
24/08/2010,5991.5,5992,5870.5,5937,171489
25/08/2010,5909,5957.5,5836.5,5911,163553
26/08/2010,5923,5952,5872,5907,128758
27/08/2010,5895.5,5980,5845,5955,166624
30/08/2010,5977,5987.5,5880,5917.5,99568
31/08/2010,5850.5,5936,5816,5909.5,155008
01/09/2010,5932,6088.5,5876,6076,187157
02/09/2010,6057,6109,6052.5,6086,110836
03/09/2010,6097,6179.5,6087.5,6129,132324
06/09/2010,6175,6176,6142,6150,47281
07/09/2010,6152.5,6152.5,6082,6122,124959
08/09/2010,6104,6182,6063,6169,160586
09/09/2010,6144,6234.5,6132.5,6214,131092
10/09/2010,6202,6226,6183.5,6217.5,107641
13/09/2010,6268.5,6293,6232,6264.5,146012
14/09/2010,6253.5,6290,6231,6280,199396
15/09/2010,6280.5,6288.5,6228.5,6268,217171
16/09/2010,6254.5,6282,6232,6251.5,148947
17/09/2010,6310,6328.5,6297,6303.54,22370
20/09/2010,6248,6327.5,6227.5,6299,128101
21/09/2010,6303.5,6349.5,6275,6295.5,144344
22/09/2010,6313,6314,6201.5,6221,162934
23/09/2010,6263.5,6274,6136.5,6186,179326
24/09/2010,6182,6323,6152.5,6301.5,168859
27/09/2010,6332.5,6340,6280.5,6285.5,100420
28/09/2010,6290,6322,6205,6286,198141
29/09/2010,6286,6336.5,6230,6258,174139
30/09/2010,6231.5,6348,6193.5,6241,196826
01/10/2010,6250,6304,6195,6212,198160
04/10/2010,6217,6234,6118.5,6147,144925
05/10/2010,6164,6271.5,6125,6223.5,158953
06/10/2010,6254,6299,6250,6271.5,129404
07/10/2010,6260.5,6332.5,6242.5,6280,141906
08/10/2010,6293,6314,6245,6299,127345
11/10/2010,6305,6335,6295,6315,72057
12/10/2010,6278,6341.5,6230,6316.5,145496
13/10/2010,6329.5,6466.5,6329.5,6444.5,169502
14/10/2010,6460,6494.5,6450.5,6468,136840
15/10/2010,6486,6523.5,6447,6490.5,161380
18/10/2010,6476,6561.5,6467,6526.5,119277
19/10/2010,6516.5,6556,6463,6497.5,151192
20/10/2010,6499.5,6546.5,6471,6537,125105
21/10/2010,6525,6631.5,6514,6613,161219
22/10/2010,6614,6633,6595.5,6614,95191
25/10/2010,6667.5,6684,6635,6649.5,105245
26/10/2010,6649.5,6656,6588,6633,126350
27/10/2010,6613,6639,6562.5,6580,145073
28/10/2010,6611,6657.5,6585,6611.5,133748
29/10/2010,6583.5,6640,6578,6619.5,119896
01/11/2010,6666.5,6680,6565.5,6612.5,143846
02/11/2010,6609.5,6684,6603,6664,110579
03/11/2010,6674,6693.5,6608.5,6617.5,134306
04/11/2010,6670.5,6766.5,6665,6738,142688
05/11/2010,6745,6786,6720,6756,135592
08/11/2010,6753.5,6776,6735.5,6760.5,102419
09/11/2010,6753.5,6818.5,6740.5,6796.5,122803
10/11/2010,6775.5,6791,6690,6731.5,159465
11/11/2010,6756.5,6768.5,6708,6733,133185
12/11/2010,6681,6767.5,6625.5,6739.5,205477
15/11/2010,6710,6820.5,6685,6790,146251
16/11/2010,6761,6776.5,6654.5,6677.5,186349
17/11/2010,6675,6714,6660,6706,131716
18/11/2010,6760.5,6845,6759.5,6829.5,149681
19/11/2010,6845,6873,6798.5,6844,148483
22/11/2010,6887.5,6907.5,6797,6829,159143
23/11/2010,6802,6833,6711.5,6720.5,188959
24/11/2010,6747.5,6854.5,6703.5,6824.5,161207
25/11/2010,6833.5,6889.5,6825,6885.5,67774
26/11/2010,6850,6875,6781.5,6857,151127
29/11/2010,6861.5,6910.5,6687,6720.5,233240
30/11/2010,6728,6766.5,6660.5,6702,216868
01/12/2010,6727,6889.5,6725,6863.5,197091
02/12/2010,6876,6967.5,6843,6958,220595
03/12/2010,6956,6980,6916.5,6953,133957
06/12/2010,6969,6979,6927.5,6951.5,104198
07/12/2010,6974.5,7043.5,6962.5,6999,169646
08/12/2010,6981.5,7014.5,6957,6975,145132
09/12/2010,7010.5,7029,6946.5,6964,151225
10/12/2010,7005,7028.5,6974,7002.5,108114
13/12/2010,7013,7046,7013,7027,123478
14/12/2010,7022.5,7038,7012,7026,188436
15/12/2010,7006,7031.5,6964.5,7023,235531
16/12/2010,7012,7035,6990,7023,176805
17/12/2010,7033,7042,7005,7009.39,21893
20/12/2010,7005,7086.5,7003,7037,93481
21/12/2010,7065,7105.5,7059,7088.5,65975
22/12/2010,7094,7102,7084,7094,43449
23/12/2010,7100,7100.5,7057,7073.5,45516
27/12/2010,7080.5,7083.5,6915,6996.5,61432
28/12/2010,7005.5,7010,6971,6986.5,33115
29/12/2010,7006.5,7024,6996.5,7005,48768
30/12/2010,7010,7023,6910,6927,45468
03/01/2011,7001.5,7042.5,6977,6998,94718
04/01/2011,6989.5,7038,6963,6983,115120
05/01/2011,6960.5,6981,6852.5,6946.5,158435
06/01/2011,6962,7059,6956,6989.5,137766
07/01/2011,6991,7022.5,6934,6961.5,158953
10/01/2011,6945,6952,6842.5,6880,142049
11/01/2011,6890.5,6959.5,6867,6953,131373
12/01/2011,6952.5,7097,6952,7077.5,142601
13/01/2011,7094.5,7098,7045.5,7076,122246
14/01/2011,7061,7110.5,7023,7090,121166
17/01/2011,7087.5,7095,7063.5,7081.5,57203
18/01/2011,7086,7165,7085,7149,113740
19/01/2011,7181,7193,7073,7089.5,131915
20/01/2011,7080,7095,7015.5,7033.5,160920
21/01/2011,7051,7131.5,7033,7070,146965
24/01/2011,7097.5,7104.5,7010.5,7076,127391
25/01/2011,7102,7113.5,7053.5,7063.5,139327
26/01/2011,7102,7169.5,7094,7130.5,123029
27/01/2011,7150,7189,7122.5,7163,137213
28/01/2011,7162,7184.5,7080,7115,149613
31/01/2011,7100,7116,7041,7096,140060
01/02/2011,7123,7205,7113,7185.5,135247
02/02/2011,7199.5,7228,7166.5,7186,118380
03/02/2011,7176.5,7222.5,7152.5,7191,117226
04/02/2011,7212.5,7236,7192,7216.5,107617
07/02/2011,7236,7295,7218.5,7287,116038
08/02/2011,7288,7341,7277.5,7318.5,121948
09/02/2011,7324,7358,7318.5,7321,116646
10/02/2011,7336,7360,7275,7341,148617
11/02/2011,7320,7403.5,7287,7385,135114
14/02/2011,7408.5,7429,7384.5,7399.5,96666
15/02/2011,7413,7427,7382,7406,110580
16/02/2011,7430,7443.5,7406,7428.5,119895
17/02/2011,7422,7439,7368,7403,121007
18/02/2011,7419,7430.5,7383.5,7421,103348
21/02/2011,7418,7448,7315.5,7326.5,109647
22/02/2011,7310.5,7356.5,7252,7325.5,184596
23/02/2011,7283,7316,7149,7208,188891
24/02/2011,7179,7182.5,7083.5,7135,191323
25/02/2011,7142,7203.5,7131.5,7185.5,118181
28/02/2011,7179.5,7309.5,7151.5,7275.5,145366
01/03/2011,7330,7360.5,7168.5,7224.5,172467
02/03/2011,7155.5,7207,7125.5,7191.5,161737
03/03/2011,7220,7297.5,7192,7222.5,176198
04/03/2011,7266.5,7315,7130,7173,181454
07/03/2011,7146,7274,7124.5,7165,187400
08/03/2011,7194,7226.5,7072,7164,205137
09/03/2011,7150.5,7220,7109.5,7128,168756
10/03/2011,7087.5,7111.5,7023,7055,187794
11/03/2011,6991.5,7018,6967,6982.5,166404
14/03/2011,6935,6949,6848,6875,288524
15/03/2011,6661.5,6717.5,6483.5,6664,407263
16/03/2011,6623.5,6736,6412.5,6529.5,394085
17/03/2011,6520,6692.5,6515,6653.5,248294
18/03/2011,6725,6735,6668,6689.7,27934
21/03/2011,6740,6849,6733,6828,138090
22/03/2011,6841,6847.5,6785.5,6807.5,131016
23/03/2011,6788,6840,6738.5,6822,162786
24/03/2011,6822,6980,6805.5,6959,160568
25/03/2011,6996,7006,6940,6981.5,114463
28/03/2011,6963,7003.5,6935,6960.5,115278
29/03/2011,6955,6980,6885,6959,134993
30/03/2011,7017,7091,7015,7071.5,114964
31/03/2011,7099,7100.5,7056,7078.5,108021
01/04/2011,7100,7213.5,7090.5,7198.5,121898
04/04/2011,7195.5,7220,7182,7199.5,85245
05/04/2011,7213.5,7217,7148,7198.5,106986
06/04/2011,7215.5,7262.5,7175.5,7236.5,134508
07/04/2011,7224,7261,7192.5,7200.5,134223
08/04/2011,7241,7253,7189,7223,93424
11/04/2011,7224,7245,7173.5,7226.5,109021
12/04/2011,7175,7200.5,7109,7128,146448
13/04/2011,7152,7222.5,7143.5,7201.5,134371
14/04/2011,7190,7205,7114,7168.5,147091
15/04/2011,7172,7212,7160.5,7192,128499
18/04/2011,7198,7201.5,7009,7046.5,174516
19/04/2011,7051,7098,7043.5,7049,106707
20/04/2011,7136,7281.5,7128,7257.5,150414
21/04/2011,7305,7334.5,7293,7313,92588
26/04/2011,7306.5,7393,7291.5,7372,90374
27/04/2011,7385.5,7479,7373.5,7418,109498
28/04/2011,7484.5,7516,7442.5,7494.5,112835
29/04/2011,7495.5,7548.5,7484,7529.5,68261
02/05/2011,7599.5,7624,7518,7555,98478
03/05/2011,7525,7545.5,7469.5,7520,120267
04/05/2011,7479,7561.5,7378.5,7394,179423
05/05/2011,7428.5,7443.5,7309,7386.5,170820
06/05/2011,7387.5,7519,7378,7504.5,150938
09/05/2011,7452.5,7502,7390.5,7426.5,133592
10/05/2011,7429.5,7547,7426,7507,134840
11/05/2011,7535,7579.5,7450,7513.5,135220
12/05/2011,7454,7504.5,7366,7452.5,163730
13/05/2011,7499.5,7519.5,7356.5,7410.5,157570
16/05/2011,7348,7411.5,7292.5,7389.5,149470
